index	table_id	annotator_id	premise	hypothesis	label
6344	T1039	GW19	 The capitaland largest city was on Ouagadougou , 12.333; -1.667.  The recognised national languages of Burkina Faso are Moore ,  Fula ,  Dioula.  The ethnic groups  (1995) of Burkina Faso are 47.9% Mossi, 10.3% Fula, 6.9% Lobi, 6.9% Bobo, 6.7% Mande, 5.3% Senufo, 5.0% Gurunsi, 4.8% Gurma, 3.1% Tuareg.  The legislature of Burkina Faso is National Assembly.  	The two largest ethnic groups comprise over 50% of the population.	2
1209	T180	GW2	 The birth name of John Phillips is John Edmund Andrew Phillips.  John Phillips was also known as Papa John ,  Johnny Phillips ,  Phillips  ,  JP.  John Phillips was born on ( 1935-08-30 ) August 30, 1935  Parris Island, South Carolina, U.S..  John Phillips died on March 18, 2001 (2001-03-18)  (aged 65) Los Angeles, California, U.S.. 	John Phillips died in his 50's.	0
13826	T2417	GW116	 Haru Urara was last updated on July 19, 2007.  	Haru Urara is a name.	2
11984	T1971	GW94	 Immortalized was released on August 21, 2015.  Immortalized was recorded on January-May 2015.  The studio of Immortalized is The Hideout Recording Studio Las Vegas, Nevada.  The producer of Immortalized is Kevin Churko.  	Immortalized was produced by Kevin Churko.	2
11306	T1871	GW93	 I Decided is a album.  I Decided was released on February 3, 2017.  The studio of I Decided are Big Island, Kona, HI, Doe, Los Angeles, CA, Germano, New York City, NY, Glenwood Place, Burbank, CA, Max Martin's Studio, Los Angeles, CA, Metropolis, London, UK, Vatican, Los Angeles, CA.  The length of I Decided is 50 : 20. 	I Decided was released in 2017.	2
7250	T1153	GW0	 Carrie & Lowell is a album.  Carrie & Lowell was released on March 31, 2015 (2015-03-31).  The recorded of Carrie & Lowell is Mid-2014.  The studio of Carrie & Lowell are Flora (Portland, Oregon), Black Watch (Norman, Oklahoma), April Base (Eau Claire, Wisconsin), Pat Dillett's studio (Midtown Manhattan), Stevens' office (Dumbo, Brooklyn), Hotel room (Klamath Falls, Oregon). 	Carrie & Lowell was recorded the same year it was released.	0
3038	T487	GW33	 Dave Franco was born as David John Franco    ( 1985-06-12 )  June 12, 1985  (age 33)   Palo Alto, California, U.S..  The occupation of Dave Franco is Actor.  The spouse(s) of Dave Franco is Alison Brie ( m.  2017).  The relatives of Dave Franco are James Franco (brother), Tom Franco (brother).  	Alison Brie is an actor	0
11507	T1902	GW25	 Iqaluit Frobisher Bay was city status on 19 April 2001.  Iqaluit Frobisher Bay was settled on 1942.  Iqaluit Frobisher Bay was village status on 1974.  Iqaluit Frobisher Bay was town status on 1980. 	Iqaluit was settled in 1942 and given city status in April of 2001.	2
10666	T1781	GW94	 The discovery date was on November 1, 2010 (announced), November 22, 2010 (published).  The discovery method of HR 8799 e is Direct Imaging.  The discovery site of HR 8799 e is Keck and Gemini observatories in Hawaii.  The discovery status of HR 8799 e is Published.  	HR 8799 e has not been published.	0
8627	T1345	GW17	 Charles Xavier Thomas is a person.  Charles Xavier Thomas was born on May 5, 1785 , Colmar, France.  Charles Xavier Thomas died on March 12, 1870 (1870-03-13) (aged 84) , Paris, France.  The nationality of Charles Xavier Thomas is French. 	Charles Xavier Thomas was married.	1
8493	T1326	GW68	 The number of members of The Japan Society of Applied Physics is 23,000.  The Japan Society of Applied Physics was founded on October 25, 1949; 69 years ago (1949-10-25).  The type of The Japan Society of Applied Physics is public interest incorporated association (公益社団法人).  The key people of The Japan Society of Applied Physics is President , Makoto Konagai. 	The Japan Society of Applied Physics is a private interest unincorporated association with 25,000 members.	0
13010	T2326	GW28	 Elvis Presley is a album.  Elvis Presley was released on March 23, 1956.  Elvis Presley was recorded on July 1954 to January 1956.  The genre of Elvis Presley are Rock and roll, rockabilly, rhythm and blues, country. 	Elvis Presley was a rock and roll album released in the spring of 1956.	2
4558	T700	GW0	 Cowboys from Hell was released on July 24, 1990 (1990-07-24).  Cowboys from Hell was recorded on February-April 1990.  The studio of Cowboys from Hell is Pantego Sound Studio in Pantego, Texas.  The producer of Cowboys from Hell is Terry Date.  	Cowboys from Hell was recorded in Terry Date's hometown.	1
9629	T1555	GW40	 The capital of Republic of Kazakhstan is Astana.  The official languages of Republic of Kazakhstan are Kazakh  (official state language), Russian   (used as official).  The official script(s) of Republic of Kazakhstan are Kazakh Latin alphabet, Kazakh Cyrillic alphabet (until 2025).  The ethnic group of Republic of Kazakhstan are 66.48% Kazakh, 20.61% Russia, 12.91% others. 	Republic of Kazakhstan is _________ ____________ in Kazakh and __________ _________ in Russian.	2
14016	T2438	GW4	 The type of Hōtō is Soup.  The place of origin of Hōtō is Japan.  The region or state of Hōtō is Yamanashi Prefecture.  The main ingredients of Hōtō is Miso soup, udon noodles, vegetables.  	Hōtō has been made for over 100 years.	1
12869	T2311	GW116	 The city area of Durban eThekwini is 595,061.  The density of Durban eThekwini is 2,600/km 2  (6,800/sq mi).  The metro area of Durban eThekwini is 3,442,361.  The metro density of Durban eThekwini is 1,500/km 2  (3,900/sq mi). 	Durban has a population of nearly 595,000 people	2
15622	T2618	GW1	 Sunrise Inc. is a organization.  The subsidiaries of Sunrise Inc. is Sunrise Music Publishing , Bandai Namco Pictures , Sunrise Beyond.  The website of Sunrise Inc. is sunrise-inc.co.jp.   The industry of Sunrise Inc. is Animation studio and production company. 	Sunrise Inc. has no web presence.	0
451	T69	GW14	 Flying Microtonal Banana is a album.  Flying Microtonal Banana was released on February 24, 2017  ( 2017-02-24 ).  The genre of Flying Microtonal Banana are Psychedelic rock, acid rock, progressive rock, experimental rock, world music.  The length of Flying Microtonal Banana is 41 : 53. 	It will take you the entirety of a 2 hour drive to listen to the whole album.	0
6897	T1106	GW67	 The publisher of Captain Confederacy is SteelDragon Press (first series) , Epic Comics (second series).  The format of Captain Confederacy is mini-series.  The publication date of Captain Confederacy was on 1986 (first series)  , November 1991 - February 1992 (second series).  The no. of issues of Captain Confederacy is 12 (first series) , 4 (second series).  	Copies of the Captain Confederacy series are available through the publisher.	1
12349	T2021	GW93	 The years active of Horrie was on 1941 - 1942.  Horrie was born on 1941 Ikingi Maryut, Egypt.  The died of Horrie is Unknown Reason Corryong, Victoria.  The occupation of Horrie is Unofficial mascot of the 2/1st Machine Gun Battalion.. 	Horrie died in 1950.	0
16305	T2694	GW1	 The other work of Edward Vernon Rickenbacker is Championship racing driver , Rickenbacker car company , Indianapolis Motor Speedway , Eastern Air Lines ,.   The nickname(s) of Edward Vernon Rickenbacker is Fast Eddie , Rick.  Edward Vernon Rickenbacker died on July 23, 1973(1973-07-23) (aged 82) , Zürich, Switzerland.  The place of burial of Edward Vernon Rickenbacker is Green Lawn Cemetery, Columbus, Ohio. 	Edward Vernon Rickenbacker was nicknamed Fast Eddie because he was quick to jump in bed.	1
5452	T912	GW27	 Cannibal Holocaust was distributed by United Artists Europa.  The release date of Cannibal Holocaust is 7 February 1980 (1980-02-07).  Cannibal Holocaust was produced by Franco Di Nunzio, Franco Palaggi.  The country of Cannibal Holocaust is Italy. 	'Cannibal Holocaust' was first released in Italy.	1
11792	T1946	GW2	 I Am Not Your Negro is a movie.  The production company of I Am Not Your Negro are Velvet Film, Artemis Productions, Close Up Films.  I Am Not Your Negro was written by James Baldwin, Raoul Peck.  I Am Not Your Negro was narrated by Samuel L. Jackson. 	The writer of the book I Am Not Your Negro also was a writer for the movie.	2
4391	T678	GW33	 In the box office, Crash made $98.4 million.   Crash was directed by Paul Haggis.  Crash was produced by Don Cheadle, Paul Haggis, Mark R. Harris, Bobby Moresco, Cathy Schulman, Bob Yari.  The budget of Crash is $6.5 million. 	Crash is a film directed by Paul Haggis with Budget of 6.5 million dollars.	2
10380	T1736	GW84	 Isaac Singer was born on October 27, 1811  Pittstown, New York.  The net worth of Isaac Singer is USD $13 million at the time of his death (approximately 1/709th of US GNP).  The institutions of Isaac Singer is Singer Sewing Machine Company.  The significant advance of Isaac Singer is Sewing machine.  	Isaac Singer made most of his money with his sewing machine company.	1
6833	T1099	GW14	 The release date of Chicago are December 10, 2002 (2002-12-10) (Samuel Goldwyn Theater), December 27, 2002 (2002-12-27) (United States).  The productioncompany of Chicago is Producer Circle Co. , Zadan/Meron Productions.  Chicago was distributed by Miramax Films.  Chicago was screenplay by Bill Condon. 	Neither the writer, producer, nor the screenplay writer of Chicago can give birth.	2
3643	T573	GW33	 Daughters of Revolution is a painting.  The artist of Daughters of Revolution is Grant Wood.  The medium of Daughters of Revolution is Masonite.  The location of Daughters of Revolution is Cincinnati Art Museum, Cincinnati.  	Daughters of Revolution is in Cincinnati Art Museum, Cincinnati	1
11006	T1832	GW93	 Ivan Pului was born on 2 February 1845  Hrymayliv, Austrian Empire (present-day Ukraine).  Ivan Pului died on 31 January 1918 (aged 72)  Prague, Austria-Hungary (present-day Czech republic).  The nationality of Ivan Pului is Ukrainian.  The alma mater of Ivan Pului are University of Vienna, University of Strasbourg. 	Ivan Pului was born in the Austrian Empire.	2
5007	T843	GW60	 Deadpool is a movie.  The production companies of Deadpool are Marvel Entertainment, Kinberg Genre, The Donners' Company, TSG Entertainment.  Deadpool was written by Rhett Reese, Paul Wernick.  Deadpool was starring Ryan Reynolds, Morena Baccarin, Ed Skrein, T. J. Miller, Gina Carano, Brianna Hildebrand. 	The creators of Deadpool did not write the movie.	2
16150	T2676	GW126	 The area served of China Mobile Limited are China, Hong Kong  (as CMHK), Pakistan  (as Zong), United Kingdom  (as CMLink).  The products of China Mobile Limited are Fixedline telephony, Mobile telephony, Broadband internet, Digital television, Internet television.  The number of traded as of China Mobile Limited is SEHK: 941, NYSE: CHL, Hang Seng Component.  The website of China Mobile Limited is www .10086 .cn , www .chinamobileltd .com.  	China Mobile Limited website is www.chinamobileltd.com	0
3355	T528	GW53	 Dance at Bougival is a painting.  The artist of Dance at Bougival is Pierre-Auguste Renoir.  The type of Dance at Bougival is Oil paint on canvas.  The location of Dance at Bougival is Museum of Fine Arts, Boston.  	Pierre-Auguste Renoir is from France.	1
5643	T1365	GW51	 The genres of Canned Heat are Blues rock, boogie rock.  The years active of Canned Heat is 1965-present.  The labels of Canned Heat are Liberty, Ruf, United Artists, Rhino.  The associated acts of Canned Heat are John Mayall & the Bluesbreakers, John Lee Hooker. 	Canned Heat ended up turning into the Bluesbreakers after the creative differences made the lead singer leave the band.	1
10913	T1820	GW94	 It's Only Rock 'n Roll was recorded on 25 November - 21 December 1972, 13-24 November 1973, 14-28 January, 10-15 April, 20-25 May 1974.  The genre of It's Only Rock 'n Roll are Rock and roll, blues rock, funk rock.  The length of It's Only Rock 'n Roll is 48 : 26.  The producer of It's Only Rock 'n Roll are Jagger/Richards, (credited as The Glimmer Twins).  	It's Only Rock 'n Roll is in three genres.	2
10089	T1653	GW0	 The in office of Jeff Sessions was on February 9, 2017 – November 7, 2018.  The president of Jeff Sessions is Donald Trump.  The deputy of Jeff Sessions are Dana Boente (acting), Rod Rosenstein.  The succeeded by of Jeff Sessions are Matthew Whitaker (acting), William Barr (nominee).  	Jeff Sessions quit on his own terms.	1
13228	T2350	GW116	 The surface of GEICO 500 (Monster Energy NASCAR Cup Series) is Asphalt.  The length of GEICO 500 (Monster Energy NASCAR Cup Series) is 2.66 mi (4.28 km).  The turns of GEICO 500 (Monster Energy NASCAR Cup Series) is 4.  	GEICO 500 features 2 turns.	0
16124	T2674	GW121	 The also known as of Bee Gees is BGs.  The genres of Bee Gees are Pop, soul, disco, rock, soft rock.  Bee Gees was years active on 1958-2003, 2009-2012.  The past members of Bee Gees is Barry Gibb , Robin Gibb , Maurice Gibb , Vince Melouney , Colin Petersen , Geoff Bridgford.  	The Bee Gees have been active for over four decades.	2
14657	T2509	GW113	 Actua Corporation was founded on March 4, 1996; 23 years ago (1996-03-04).  The founder of Actua Corporation is Ken Fox , Walter Buckley.  Actua Corporation was defunct on April 18, 2018; 19 months ago (2018-04-18).  The headquarters of Actua Corporation is Radnor, Pennsylvania. 	Actua Corporation is Founded on March 4, 1996; 23 years ago.	2
9765	T1583	GW40	 The also known as of Jeet Kune Do are JKD, Jun Fan Jeet Kune Do.  The focus of Jeet Kune Do is Hybrid.  The creator of Jeet Kune Do is Bruce Lee.  The parenthood of Jeet Kune Do is A mixture of martial arts that is useful to you and personalized to your own style. Main martial arts are Wing Chun, Fencing tactics, Boxing, Kali, Judo, Karate, and Taekwondo techniques for Bruce Lee.  	Jeet Kune Do was a hybrid created by Bruce Lee.	1
14795	T2525	GW121	 The producer(s) of Thinkin Bout You is Space Primates.  The chronology of Thinkin Bout You are Greatest Love (2019), Thinkin Bout You (2019), Nails, Hair, Hips, Heels (Remix) (2019).  The music video of Thinkin Bout You is 'Thinkin Bout You on YouTube.   The format of Thinkin Bout You are Digital download, streaming. 	Thinking Bout You is available on the internet.	2
13326	T2361	GW111	 Girl Reading a Letter at an Open Window is a painting.  The artist of Girl Reading a Letter at an Open Window is Johannes Vermeer.  The dimensions of Girl Reading a Letter at an Open Window is 83 cm   64.5 cm (33 in   25.4 in).  The location of Girl Reading a Letter at an Open Window is Gemäldegalerie, Dresden.  	Johannes Vermeer's only creation was Girl Reading a Letter at an Open Window.	1
