index	table_id	annotator_id	premise	hypothesis	label
7350	T1166	GW27	 Flyby of Titan (atmosphere study) was launch date on September 5, 1977, 12:56:00 (1977-09-05UTC12:56Z) UTC.  The distance of Flyby of Titan (atmosphere study) is 6,490 km (4,030 mi).   Flyby of Titan (atmosphere study) was mission duration on 41 years, 8 months and 20 days elapsed, Planetary mission: 3 years, 3 months, 9 days, Interstellar mission: 38 years, 5 months and 11 days elapsed (continuing).  The launch mass of Flyby of Titan (atmosphere study) is 825.5 kg (1,820 lb). 	Voyager 1 has studied three space bodies.	2
15343	T2587	GW119	 Black Turin was produced by Dino De Laurentiis.  The release date of Black Turin are 28 September 1972 (1972-09-28) (Italy), 28 November 1973 (1973-11-28) (Paris).  The running time of Black Turin is 105 minutes.  In the box office, Black Turin made ₤858.820 million.  	Black Turin has never been released.	0
3546	T556	GW54	 Cloverfield is a movie.  Cloverfield was written by Drew Goddard.  Cloverfield was starring Lizzy Caplan, Jessica Lucas, T.J. Miller, Michael Stahl-David, Mike Vogel, Odette Yustman.  The cinematography of Cloverfield was by Michael Bonvillain. 	Drew Goddard is the writer of this movie Cloverfield	2
4491	T692	GW33	 Dave Arneson was born as David Lance Arneson , (1947-10-01)October 1, 1947 , Hennepin County, Minnesota, U.S..  Dave Arneson died on April 7, 2009(2009-04-07) (aged 61) , Saint Paul, Minnesota, U.S..  The nationality of Dave Arneson is American.  The spouse of Dave Arneson is Frankie Ann Morneau (1984 - April 7, 2009). 	David Lance Arneson is living with Frankie Ann Morneau	1
7379	T1169	GW12	 Cherry Bomb is a album.  The studio of Cherry Bomb are Conway, Hollywood, CA, Herd, Boston, MA, Hit Factory Criteria, Miami, FL, No Name, California, Paramount, Hollywood, CA, Terminus Recording, New York, NY, Trap 3.0, Los Angeles, CA, Tyler's Studio, Okaga, CA.  The genre of Cherry Bomb are Hip hop, rock, soul.  The label of Cherry Bomb is Odd Future. 	Cherry Bomb is a hip hop album with a run time of over an hour.	0
3432	T540	GW21	 The issue of David are 18+ children: Amnon, Chileab, Absalom, Adonijah, Shephatiah, Ithream, Shammua, Shobab, Nathan, Solomon, Ibhar, Elishua, Nepheg, Japhia, Elishama, Eliada, Eliphalet, Tamar.  The reign of David is ca. 1000 BCE.  David is a person.  The consort of David are 8 wives: Michal, Ahinoam, Abigail, Maachah, Haggith, Abital, Eglah, Bathsheba. 	David had a large number of consorts but that was common of the age.	2
8404	T1315	GW4	 The address of Indian Institute of Science Education and Research, Bhopal is Bhopal Bypass Road Bhauri, Bhopal, Madhya Pradesh, 462066, India , 23°17′09″N 77°16′32″E﻿ / ﻿23.285832°N 77.275654°E﻿ / 23.285832; 77.275654.  Indian Institute of Science Education and Research, Bhopal was established on 2008.  The founder of Indian Institute of Science Education and Research, Bhopal is Vinod K. Singh.  The director of Indian Institute of Science Education and Research, Bhopal is Siva Umapathy. 	Vinod K. Singh started teaching at the Indian Institute of Science Education and Research, Bhopal 11 years ago.	1
5791	T961	GW19	 The years active of Chess is c. 6th-century to present.  The genre(s) of Chess is Board game , Abstract strategy game , Mind sport.  The playing time of Chess was on Casual games usually last 10 to 60 minutes; tournament games last anywhere from about ten minutes (fast chess) to six hours or more..  The skill(s) required of Chess are Strategy,  tactics.  	The game of chess is thought to have originated during the American Revolution.	0
7100	T1132	GW72	 Bruce Willis was born as Walter Bruce Willis ,  (1955-03-19) March 19, 1955 (age 63) , Idar-Oberstein, Rhineland-Palatinate, West Germany.  The residence of Bruce Willis is Los Angeles County, California, U.S..  The nationality of Bruce Willis is American.  The occupation of Bruce Willis is Actor, producer with Cheyenne Enterprises, singer. 	Bruce Willis was born in Naples, Italy	0
14219	T2461	GW117	 John Wick is a city.  The created by of John Wick is Derek Kolstad.  The original work of John Wick is John Wick  (2014).  The owner of John Wick is Summit Entertainment.  	John Wick was a movie released in the 21st century.	2
15023	T2550	GW113	 The type of Telefônica Brasil S.A. is Brand of Telefônica Brasil.  The industry of Telefônica Brasil S.A. is Telecommunications.  Telefônica Brasil S.A. was founded on 1993 (launched as Telesp Celular) , 13 April 2003 (launched as Vivo brand).  The products of Telefônica Brasil S.A. is Fixed, mobile, Internet, Television. 	Telefônica Brasil S.A. Products Fixed, mobile, Internet, Television.	2
9300	T1462	GW68	 The relatives of Kate Mara is Rooney Mara (sister).  The family of Kate Mara are Rooney, Mara.   The birth name of Kate Mara is Kate Rooney Mara.  The other names of Kate Mara is Katherine Rooney Mara. 	Kate's sister Rooney is also an actress.	1
12348	T2021	GW93	 The employer of Horrie is Australian Army.  The species of Horrie is Dog.  The owner of Horrie is Jim Moody.   The died of Horrie is Unknown Reason Corryong, Victoria. 	Horrie was adopted from a shelter by Jim Moody.	1
1327	T195	GW2	 Chicago, Illinois is a country.  The counties of Chicago, Illinois is Cook, DuPage.  The incorporated (town) was on August 12, 1833.  The named for of Chicago, Illinois is Miami-Illinois:  shikaakwa   (wild onion or wild garlic).  	Chicago is a Native American name.	2
1790	T264	GW14	" The unit of Chris Kyle is U.S. Navy SEALs  Sniper element, platoon ""Charlie"", later changed to ""Cadillac"", SEAL Team 3.  The awards of Chris Kyle are Silver Star Medal (1) , Bronze Star Medal (Valor) (4) , Navy and Marine Corps Achievement Medal with (V) (1).  The buried of Chris Kyle is Texas State Cemetery.  The service/branch of Chris Kyle is United States Navy. "	Chris Kyle had a proper military burial.	1
13770	T2411	GW112	 Hanoi is a city.  The urban area of Hanoi is 3,435,394.  The urban density of Hanoi is 14,708.8/km 2  (38,096/sq mi).  The metro area of Hanoi is 16,100,000. 	Hanoi is very mountainous.	1
1990	T295	GW14	 The nationality of James Paris Lee is British from 1831, United States from 1896.  The occupation of James Paris Lee is Weapons designer.  The spouse(s) of James Paris Lee is Caroline Chrysler Lee.  The children of James Paris Lee are William Lee ,  George Miles Lee. 	James Paris Lee had dual citizenship.	2
13343	T2363	GW28	 Girl's Day is a musician.  The genres of Girl's Day are K-pop, Dance-pop, Electro swing.  The years active of Girl's Day is 2010-present.  The labels of Girl's Day are Dream T Entertainment (South Korea), Kiss Entertainment (Japan). 	Girl's Day is a K-pop group less than a decade old.	2
12149	T1996	GW93	 Sir Home Riggs Popham was born on 12 October 1762 Gibraltar.  Sir Home Riggs Popham died on 20 September 1820 (aged 57) Cheltenham.  The commands held of Sir Home Riggs Popham are Cape of Good Hope Station, Jamaica Station.  The battles/wars of Sir Home Riggs Popham are French Revolutionary Wars, Napoleonic Wars. 	Sir Home Riggs Popham was born in Gibraltar.	2
15363	T2589	GW13	 Vanishing Point is a movie.  Vanishing Point was produced by Norman Spencer, Michael Pearson, 4th Viscount Cowdray.  The release date of Vanishing Point is March 13, 1971 (1971-03-13).  Vanishing Point was music by Kim Carnes, Delaney, Bonnie & Friends, Pete Carpenter, Mike Post, Jimmy Bowen, Big Mama Thornton, Eve, Mountain, Longbranch Pennywhistle. 	Eve wrote a hit single for the film Vanishing Point.	1
15534	T2608	GW115	 Harris Insights & Analytics is a organization.  Harris Insights & Analytics was founded on 1963; 56 years ago (1963).  The founder of Harris Insights & Analytics is Louis Harris.  The headquarters of Harris Insights & Analytics is Rochester, New York. 	Harris Insights & Analytics Founded in 1966	1
6858	T1102	GW27	 The occupation of Bruce Lee are Martial artist, philosopher, actor, director, screenwriter, producer.  The children of Bruce Lee is Brandon Lee (son) (1965-1993)  ,  Shannon Lee (daughter) (born 1969).  The parents of Bruce Lee is Lee Hoi-chuen (father) (1901-1965)  ,  Grace Ho (mother) (1907-1996).  The siblings of Bruce Lee is Phoebe Lee (sister)  ,  Agnes Lee (sister)  ,  Peter Lee (brother)  ,  Robert Lee (brother). 	All of Bruce Lee's siblings and children got into acting.	1
11439	T1894	GW28	 Idris Elba is a person.  Idris Elba was born on 6 September 1972  (age 46)   Hackney, London, England.  The other names of Idris Elba are DJ Big Driis, Big Driis the Londoner, Big Driis, 7 Dub.  The number of children of Idris Elba are 2.  	Idris Elba has two daughters and a dog.	1
698	T108	GW4	 Isabella is a painting.  The year of Isabella is 1849.  The medium of Isabella is Oil on canvas.  The location of Isabella is Walker Art Gallery, Liverpool.  	The piece Isabella took years to paint.	1
12184	T1999	GW84	 Incognito is a book.  The format of Incognito is Limited series.  The publication date of Incognito was on December 2008.  The no.of series of Incognito are 6(first series), 5(second series).  	Incognito's first publication was twenty years ago.	0
16159	T2677	GW121	 Stagecoach was starring Claire Trevor, John Wayne, Thomas Mitchell, John Carradine, Andy Devine, George Bancroft.  Stagecoach was distributed by United Artists.  The release date of Stagecoach are February 2, 1939 (1939-02-02) (Los Angeles), March 3, 1939 (1939-03-03) (U.S.).  The country of Stagecoach is United States. 	Stagecoach premiered in Europe before the United States.	0
4173	T652	GW21	 Clutch is a musician.  The origin of Clutch is Germantown, Maryland, U.S..  The labels of Clutch is Atlantic, Columbia, DRT, Earache, Eastwest, Inner Journey, Megaforce, River Road, Weathermaker.  The associated acts of Clutch is The Bakerton Group, Five Horse Johnson, The Company Band. 	Clutch is  member of the Music hall of fame in Maryland.	1
12119	T1990	GW2	 The production company of Home Again are Black Bicycle Entertainment, Waverly Films.  Home Again was distributed by Open Road Films.  The budget of Home Again is $15 million.  In the box office, Home Again made $37.3 million.  	The movie Home Again brought in more than twice its budget in the box office.	2
13359	T2365	GW95	 Girl with a Pearl Earring is a painting.  The artist of Girl with a Pearl Earring is Johannes Vermeer.  The medium of Girl with a Pearl Earring is Oil on canvas.  The location of Girl with a Pearl Earring is Mauritshuis, The Hague, Netherlands.  	Vermeer painted Girl with a Peral Earring in her hometown of Mauritshuis	1
13157	T2343	GW89	 f(x) is a musician.  The genres of f(x) are K-pop, electropop, synthpop.  The years active of f(x) is 2009-present.  The associated acts of f(x) is SM Town. 	F(x) has been active for a decade.	2
2997	T482	GW3	 The soviet annexation  was on February 25 1921.   The common languages of Democratic Republic of Georgia are Official Georgian  Regional:, Russian, Armenian, Azerbaijani, Svan, Mingrelian, Laz.  The established  was on May 26 1918.  The soviet invasion  was on February 11, 1921. 	Democratic Republic of Georgia became a part of USSR	1
13700	T2403	GW117	 The urban area of Hamilton is 227.70 km 2  (87.92 sq mi).  The metro area of Hamilton is 1,371.76 km 2  (529.64 sq mi).  The highest elevation of Hamilton is 324 m (1,063 ft).  The lowest elevation of Hamilton is 75 m (246 ft).  	Hamilton has a peak elevation of more than 320 meters.	2
10812	T1805	GW60	 Hugh Hefner died on September 27, 2017 (aged 91)  Los Angeles, California, U.S..  Hugh Hefner was born on April 9, 1926  Chicago, Illinois, U.S..  The spouse(s) of Hugh Hefner are Mildred Williams ( m.  1949;  div.  1959), Kimberley Conrad ( m.  1989;  div.  2010), Crystal Harris  ( m.   2012 ).  The children of Hugh Hefner are Christie, David, Marston, Cooper. 	All of Hefner's 4 children are from the same wife.	1
6385	T1199	GW67	 The real name of Canelo Álvarez is Santos Saúl Álvarez Barragán.  The height of Canelo Álvarez is 5 ft 9 in (175 cm).  The nationality of Canelo Álvarez is Mexican.  Canelo Álvarez was born on (1990-07-18) July 18, 1990 (age 28) , Guadalajara, Jalisco, Mexico. 	Canelo ?varez is taller than most of the men in his country.	0
9694	T1565	GW74	 John Fogerty is a musician.  The birth name of John Fogerty is John Cameron Fogerty.  John Fogerty was born on ( 1945-05-28 )  May 28, 1945  (age 73)  Berkeley, California, U.S..  The occupation(s) of John Fogerty are Musician, singer songwriter, record producer. 	John Cameron Fogerty played music professionally at age 18.	0
6246	T1027	GW32	 Captain Fantastic is a movie.  Captain Fantastic was directed by Matt Ross.  Captain Fantastic was produced by Monica Levinson, Jamie Patricof, Shivani Rawat, Lynette Howell Taylor.  Captain Fantastic was starring Viggo Mortensen, Frank Langella, Kathryn Hahn, Steve Zahn. 	Captain Fantastic starred many different actors and actresses.	1
3009	T483	GW28	 Ck vodka is a food&drink.  The introduced of Ck vodka is Inspired by a type of Polish vodka from 1886.  The alcohol by volume of Ck vodka is 40%.  The proof (us) of Ck vodka is 80. 	Ck vodka is a clear, pungent alcohol.	1
12879	T2312	GW111	 Early Sunday Morning is a painting.  The year of Early Sunday Morning is 1930.  The medium of Early Sunday Morning is Oil paint, canvas.  The dimensions of Early Sunday Morning is 89.4 cm (35.2 in)   153 cm (60 in).  	Early Sunday Morning is a very popular painting.	1
4207	T656	GW51	 The genres of Daughter are Indie folk, shoegaze.  The years active of Daughter is 2010-present.  The labels of Daughter are 4AD, Glassnote.  The website of Daughter is www .ohdaughter .com.  	Daughter has been active with the Glassdoor label since 2003.	0
6563	T1303	GW51	 Bowling for Soup is a musician.  The origin of Bowling for Soup is Wichita Falls, Texas, U.S..  The genres of Bowling for Soup are Pop punk, pop rock, alternative rock, power pop.  The associated acts of Bowling for Soup are Jarinus, Linus of Hollywood, Patent Pending, The Dollyrots, Jaret & Erik, Christy Darlington. 	Bowling For Soup is a rock band from Texas.	2
5586	T933	GW12	 The year of Breaking Home Ties(Boy and Father Sitting on Truck) is 1954.  The medium of Breaking Home Ties(Boy and Father Sitting on Truck) is Oil on canvas.  The dimensions of Breaking Home Ties(Boy and Father Sitting on Truck) is 112 cm   112 cm (44 in   44 in).  The location of Breaking Home Ties(Boy and Father Sitting on Truck) is Private collection.  	Breaking Home Ties, which measures 44 in by 44 in, can only be found in a private collection.	1
