index	table_id	annotator_id	premise	hypothesis	label
3153	T501	GW12	 Countdown to Ecstasy was released on July 1973.  The studio of Countdown to Ecstasy is Caribou Ranch in Nederland and The Village Recorder in West Los Angeles.  The length of Countdown to Ecstasy is 41 : 04.  The producer of Countdown to Ecstasy is Gary Katz.  	Gary Katz produced Countdown to Ecstasy sometime in the early 1970's.	2
1409	T452	GW14	 The production company of Chips is Primate Pictures.  Chips was distributed by Warner Bros. Pictures.  Chips was produced by Andrew Panay, Ravi Mehta.  The cinematography of Chips was by Mitchell Amundsen. 	Mitchell Amundsen works directly for Primate Pictures.	1
5579	T932	GW19	 The subsidiaries of Lance, Inc. are Tom's Snacks ,  Cape Cod Potato Chips ,  Vista Bakery, Inc. ,  Stella D'oro.  The industry of Lance, Inc. is Snack food.  The headquarters of Lance, Inc. is Charlotte, North Carolina, U.S..  The products of Lance, Inc. are ToastChee, Thunder potato chips ,  Captain's Wafers , Cape Cod Potato Chips. 	With its headquarters in New England, it seems natural for Lance to make Cape Cod potato chips.	2
9784	T1587	GW4	 The in office of Jim Mattis was on January 20, 2017 – December 31, 2018.  The president of Jim Mattis is Donald Trump.  The deputy of Jim Mattis are Robert O. Work, Patrick M. Shanahan.  The succeeded by of Jim Mattis is Patrick M. Shanahan (acting).  	Jim Mattis was never approved by congress.	0
16190	T2681	GW122	 The affliation of The Most Excellent The Marquis of Polavieja was on 113th Governor-General of the Philippines (1), Governor of Cuba (2), Governor of Puerto Rico (3).  The in office of The Most Excellent The Marquis of Polavieja was on December 13, 1896 – April 15, 1897 (1), August 24, 1890 – 1892 (2), 1888–1889 (3).  The Most Excellent The Marquis of Polavieja was born on 13 July 1838 , Madrid, Spain.  The Most Excellent The Marquis of Polavieja died on 15 January 1914 (aged 75) , Madrid, Spain. 	The Marquis of Polavieja was born in 13 July 1838.	2
7425	T1175	GW1	 The number of players of Game of the Generals are 1 versus 1, plus an optional arbiter or referee.  The setup time of Game of the Generals is 2 to 3 minutes.  The playing time of Game of the Generals is 30 to 120 minutes (player-dependent).  The skill(s) required of Game of the Generals is Strategy, tactics, memory, bluffing, inter-player communication.  	It is quick to setup Game of the Generals.	2
3065	T490	GW12	 The genres of Descendents are Punk rock, hardcore punk, melodic hardcore, pop punk, skate punk.  The labels of Descendents are Orca, New Alliance, SST, Epitaph, Fat Wreck Chords.  The associated acts of Descendents are All, False Alarm, Black Flag, Only Crime, The Last.  The website of Descendents is descendentsonline.com.  	descendentsonline.com is a website for Fat Wreck Chords.	0
13633	T2395	GW52	 Women's vault at the Games of the XXX Olympiad is a sports event.  The venue of Women's vault at the Games of the XXX Olympiad is North Greenwich Arena.  The date of Women's vault at the Games of the XXX Olympiad is 5 August.  The winning points of Women's vault at the Games of the XXX Olympiad is 15.191.  	The women's vault at the XXX Olympiad took place in September.	0
7528	T1195	GW12	 The genres of Bronski Beat was on Synth-pop, Hi-NRG, new wave.  The years active of Bronski Beat was on 1983-1995, 2016-present.  The labels of Bronski Beat is London Records.  The associated acts of Bronski Beat is The Communards, Jimmy Somerville.  	Bronski Beat was active for a total of 40 years.	1
2295	T359	GW31	 Chester Floyd Carlson was born on February 8, 1906 ( 1906-02-08 )  Seattle, Washington, United States.  Chester Floyd Carlson died on September 19, 1968 (1968-09-19)  (aged 62)  New York City, United States.  The residence of Chester Floyd Carlson are New York City, New York , Rochester, New York.  The alma mater of Chester Floyd Carlson are San Bernardino High School  , Riverside Junior College , California Institute of Technology , New York Law School. 	Chester Floyd Carlson spent his whole life in the Seattle Washington area.	0
2341	T369	GW11	 Face Value is a album.  Face Value was released on 13 February 1981.  Face Value was recorded on June 1980 - January 1981.  The length of Face Value is 47 : 49. 	Face Value is an 80's album.	2
3952	T623	GW28	 Danny Glover was born as Danny Lebern Glover ,  (1946-07-22) July 22, 1946 (age 72) , San Francisco, California, U.S..  The occupation of Danny Glover is Actor, director, activist.  The years active of Danny Glover was on 1979-2017.  The number of children of Danny Glover are 1. 	Danny Glover started his career while still in his teens.	0
8953	T1385	GW28	 The number of volunteers of Friends of Earth is some 5,000 local activist groups.  Friends of Earth is a organization.  The focus of Friends of Earth are Environmentalism, Human rights.  The number of members of Friends of Earth is 75 national member groups. 	Friends of Earth is a militant environmental activist group.	1
15613	T2617	GW116	 The land area of Faisalabad is 840 km 2  (325 sq mi).  Faisalabad was settled on 1892.  The founded by of Faisalabad is Sir James Broadwood Lyall.  The languages (1981) of Faisalabad is 98.2% Punjabi , 1.8% Others. 	Faisalabad was settled in 1911.	0
12912	T2315	GW116	 The artist of Echo and Narcissus is John William Waterhouse.  The year of Echo and Narcissus is 1903.  The dimensions of Echo and Narcissus is 109.2 cm   189.2 cm (43 in   74 in).  The location of Echo and Narcissus is Walker Art Gallery, Liverpool.  	The artwork took 4 months to complete.	1
3964	T624	GW54	 The size of planted vineyards of Côtes du Luberon AOC is 2,712.  The no. of vineyards of Côtes du Luberon AOC is 450.  The year established of Côtes du Luberon AOC is 1988.  The years of wine industry of Côtes du Luberon AOC is 2,000. 	Size of planted vineyards is 2,712 when it is established	0
10394	T1740	GW28	 Infinite Crisis was created by Geoff Johns, Phil Jimenez.  Infinite Crisis was written by Geoff Johns.  The penciller(s) of Infinite Crisis are Phil Jimenez, Jerry Ordway, George Perez, Ivan Reis.  The colorist(s) of Infinite Crisis are Jeromy Cox, Guy Major.  	Infinite Crisis is a collaborative effort of many people.	2
5376	T1136	GW28	 Chicago is a album.  Chicago was released on January 26, 1970.  Chicago was recorded on August 1969.  The studio of Chicago is Columbia Recording Studios, New York and Columbia Studios, Hollywood. 	Chicago is a music album recorded and released over a two year period.	2
15771	T2634	GW107	 Machete Kills was directed by Robert Rodriguez.  Machete Kills was produced by Robert Rodriguez, Rick Schwartz, Boriss Teterevs, Sergei Bespalov, Alexander Rodnyansky, Aaron Kaufman, Iliana Nikolic.  Machete Kills was starring Danny Trejo, Michelle Rodriguez, Sofía Vergara, Amber Heard, Lady Gaga, Antonio Banderas, Cuba Gooding Jr., Walt Goggins, William Sadler, Demián Bichir, Mel Gibson.  The cinematography of Machete Kills was by Robert Rodriguez. 	Machete Kills is the first movie directed by Robert Rodriguez.	1
881	T131	GW1	 Keith Carradine was born as Keith Ian Carradine    ( 1949-08-08 )  August 8, 1949  (age 69)   San Mateo, California, U.S..  The years active of Keith Carradine was on 1971 - present.  The spouse(s) of Keith Carradine are Sandra Will ( m.  1982;  div.  1999) ,   Hayley DuMond  ( m.  2006).  The relatives of Keith Carradine are Michael Bowen  (maternal half-brother) ,  Max Henius  (great-grandfather) ,  Johan Ludvig Heiberg  (great-granduncle). 	Keith Carradine was born in the Spring of 1949.	0
1496	T222	GW2	 The in office of Pandit Jawaharlal Nehru was on 15 August 1947 - 27 May 1964.  The monarch of Pandit Jawaharlal Nehru is George VI (until 26 January 1950).  The president of Pandit Jawaharlal Nehru are Rajendra Prasad ,  Sarvepalli Radhakrishnan.  The governor general of Pandit Jawaharlal Nehru is The Earl Mountbatten of Burma Chakravarti Rajagopalachari (until 26 January 1950). 	The Earl Mountbatten of Burma Chakravarti Rajagopalachari was Governor General for 16 years.	1
12283	T2013	GW4	 In the box office, Indiana Jones and the Temple of Doom made $333.1 million.   The release date of Indiana Jones and the Temple of Doom are May 8, 1984 (Westwood), May 23, 1984 (United States).  The running time of Indiana Jones and the Temple of Doom is 118 minutes.  The budget of Indiana Jones and the Temple of Doom is $28.2 million. 	Indiana Jones and the Temple of Doom was over two hours long.	0
2215	T1952	GW4	 Hndrxx is a album.  Hndrxx was released on February 24, 2017 .  The genre of Hndrxx are Hip hop, R&B, avant-pop.  The producer of Hndrxx are DJ Esco (exec.), Future (also exec.), Cicero, Cirkut, Cubeatz, D. A. Doman, Detail, DJ Mustard, DJ Spinz, Dre Moon, DY, Go Grizzly, High Klassified, Jake One, K-Major, King BNJMN, Kuk Harrell, Major Seven, Mantra, Metro Boomin, Nash B, Sidney Swift, Southside, The Track Burnaz, Twice as Nice, Wheezy, Xeryus G.  	The album Hndrxx came out in the 21st century.	2
2834	T454	GW34	 Consequences of War is a painting.  The year of Consequences of War is 1637 - 38.  The medium of Consequences of War is Oil on canvas.  The dimensions of Consequences of War is 206 cm 345 cm (81 in 136 in). 	"The painting ""Consequences of War"" is 50 inches square in size."	0
7568	T1200	GW27	 The sire of Cannonade is Bold Bidder.  The breeder of Cannonade is John M. Olin.  The owner of Cannonade is John M. Olin.  The trainer of Cannonade is Woody Stephens. 	Cannonade had a different breeder and owner.	0
7350	T1166	GW27	 Flyby of Titan (atmosphere study) was launch date on September 5, 1977, 12:56:00 (1977-09-05UTC12:56Z) UTC.  The distance of Flyby of Titan (atmosphere study) is 6,490 km (4,030 mi).   Flyby of Titan (atmosphere study) was mission duration on 41 years, 8 months and 20 days elapsed, Planetary mission: 3 years, 3 months, 9 days, Interstellar mission: 38 years, 5 months and 11 days elapsed (continuing).  The launch mass of Flyby of Titan (atmosphere study) is 825.5 kg (1,820 lb). 	Voyager 1 has studied three space bodies.	2
11664	T1925	GW93	 Irises is a painting.  The year of Irises is May 1889.  The medium of Irises is Oil on canvas.  The dimensions of Irises is 71 cm 93 cm (28 in  36 5/8   in). 	Irises was made of three colors.	1
3892	T615	GW51	 The capital formation was on 1911.  The formation of union territory was on 1956.  The formation of nct was on 1 February 1992.  The capital of Delhi is New Delhi. 	New Delhi was originally formed as a capital in the 1800's.	0
16074	T2668	GW122	 The release date of 3 Strikes is March 1, 2000 (2000-03-01).  The running time of 3 Strikes is 82 minutes.  The budget of 3 Strikes is $3.4 million.  In the box office, 3 Strikes made $9.8 million.  	The Running time of the movie is 82 minutes 50 Seconds.	1
11943	T1963	GW86	 Illmatic was released on April 19, 1994.  Illmatic was recorded on 1992-93.  The studio of Illmatic are Battery Studios, Unique Studios, Chung King Studios, D&D Recording in New York.  The length of Illmatic is 39 : 51. 	Illmatic took over 12 months to record.	1
13555	T2387	GW117	 Gymnastics at the Games of the XXIII Olympiad is a sports event.  The venue of Gymnastics at the Games of the XXIII Olympiad is Pauley Pavilion.  The dates of Gymnastics at the Games of the XXIII Olympiad is 29 July - 11 August 1984.  	Gymnastics was held during the winter in 1984.	0
9255	T1447	GW84	 The spouse(s) of Judy Garland are David Rose ( m.   1941 ;  div.  1944) , Vincente Minnelli ( m.   1945 ;  div.  1951), Sidney Luft ( m.   1952 ;  div.   1965 ), Mark Herron ( m.   1965 ;  div.  1969), Mickey Deans  ( m.   1969 ).  The number of children of Judy Garland are 3, including Liza Minnelli and Lorna Luft.  The resting place of Judy Garland is Hollywood Forever Cemetery (re-interred in 2017, previously interred at Ferncliff Cemetery).  Judy Garland was born on June 10, 1922  Grand Rapids, Minnesota, U.S.. 	Judy Garland stayed married to Sidney Luft longer than her other husbands.	2
2282	T358	GW27	 The parent of Florida Championship Wrestling is WWE.  The acronym of Florida Championship Wrestling is FCW.  The founder(s) of Florida Championship Wrestling is Steve Keirn, WWE.  The website of Florida Championship Wrestling are FCWwrestling.com (inactive) , FCWwrestling.info (inactive).  	FCW was a developmental company for WWE.	1
742	T116	GW1	 Falling in Reverse is a musician.  The genres of Falling in Reverse are Post-hardcore, metalcore, hard rock, pop punk, glam metal, rapcore.  The labels of Falling in Reverse is Epitaph.  The associated acts of Falling in Reverse is Escape the Fate. 	Falling in Reverse can be called rapcore music more than glam metal music.	1
6578	T1069	GW6	 In the box office, Cars 2 made $562.1 million.   Cars 2 was distributed by Walt Disney Studios , Motion Pictures.  The release date of Cars 2 are June 18, 2011 (2011-06-18) (Hollywood), June 24, 2011 (2011-06-24) (United States).  The running time of Cars 2 is 106 minutes. 	Cars 2 had its nationwide release about a week after it opened in one city.	2
4802	T764	GW6	 Crucifixion is a painting.  The artist of Crucifixion is Salvador Dali.  The medium of Crucifixion is Oil on canvas.  The location of Crucifixion is Metropolitan Museum of Art, New York City.  	Salvador Dali did not paint in the fifties.	0
2744	T438	GW28	 Children's Games is a painting.  The artist of Children's Games is Pieter Bruegel the Elder.  The year of Children's Games is 1560.  The dimensions of Children's Games is 118 cm 161 cm (46 in 63 in). 	Children's Games is a 15th century masterpiece.	0
2636	T420	GW27	 John C. Taylor is a person.  The nationality of John C. Taylor is British.  The citizenship of John C. Taylor is British.  The occupation of John C. Taylor is British inventor, entrepreneur, horologist and philanthropist. 	John C. Taylor's nationality and citizenship are different.	0
7096	T1130	GW27	 The role of Boeing 777 is Wide-body jet airliner.  The manufacturer of Boeing 777 is Boeing Commercial Airplanes.  Boeing 777 was introduction on June 7, 1995, with United Airlines.  The primary users of Boeing 777 is Emirates , United Airlines  , Cathay Pacific  , Air France. 	The Boeing 777 is United Airlines' most-used jet.	1
13702	T2403	GW117	 The land area of Hamilton is 1,117.11 km 2  (431.32 sq mi).  The water area of Hamilton is 21 km 2  (8 sq mi).  The urban area of Hamilton is 227.70 km 2  (87.92 sq mi).  The metro area of Hamilton is 1,371.76 km 2  (529.64 sq mi). 	Hamilton water area is greater than the land area.	0
10897	T1817	GW94	 In the Lonely Hour was released on 26 May 2014.  The genre of In the Lonely Hour are Neo-R&amp;B, pop, soul.  The length of In the Lonely Hour is 32 : 47.  The producer of In the Lonely Hour are Jimmy Napes, Steve Fitzmaurice, Komi, Naughty Boy, Two Inch Punch, Eg White, Fraser T Smith.  	Two Inch Punch is longer than an hour.	0
